Registro: Cuenta creada, ID de sesion: 9, nombre de usuario o email: mario, tiempo: 2024-03-30 19:49:26
Registro: Cuenta creada, ID de sesion: 46, nombre de usuario o email: peru, tiempo: 2024-04-17 12:26:08
Registro: Cuenta creada, ID de sesion: 85, nombre de usuario o email: test, tiempo: 2024-04-17 12:27:04
Registro: Cuenta creada, ID de sesion: 91, nombre de usuario o email: test, tiempo: 2024-04-17 12:29:01
Registro: Cuenta creada, ID de sesion: 97, nombre de usuario o email: usuario, tiempo: 2024-04-17 12:29:34
Registro: Cuenta creada, ID de sesion: 47, nombre de usuario o email: usuario, tiempo: 2024-04-17 12:35:19
Registro: Cuenta creada, ID de sesion: 96, nombre de usuario o email: operario, tiempo: 2024-04-17 12:36:21
